"Country Name","Country Code","Indicator Name","Indicator Code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Thailand","THA","Public sector employment as a share of paid employment by gender (Female)","BI.EMP.PWRK.PB.FE.ZS","","","","","","","","","","","","0.222186252474785","","","","","",
"Thailand","THA","Public sector employment as a share of paid employment by gender (Male)","BI.EMP.PWRK.PB.MA.ZS","","","","","","","","","","","","0.214809000492096","","","","","",
"Thailand","THA","Public sector employment as a share of paid employment by location (Rural)","BI.EMP.PWRK.PB.RU.ZS","","","","","","","","","","","","0.210768237709999","","","","","",
"Thailand","THA","Public sector employment as a share of paid employment by location (Urban)","BI.EMP.PWRK.PB.UR.ZS","","","","","","","","","","","","0.226665452122688","","","","","",
"Thailand","THA","Public sector employment as a share of total employment","BI.EMP.TOTL.PB.ZS","","","","","","","","","","","0.0909471809864044","0.0927592664957047","","","","","",
"Thailand","THA","Public sector employment as a share of total employment by gender (Female)","BI.EMP.TOTL.PB.FE.ZS","","","","","","","","","","","","0.0882528424263","","","","","",
"Thailand","THA","Public sector employment as a share of total employment by gender (Male)","BI.EMP.TOTL.PB.MA.ZS","","","","","","","","","","","","0.0969811379909515","","","","","",
"Thailand","THA","Public sector employment as a share of total employment by location (Rural)","BI.EMP.TOTL.PB.RU.ZS","","","","","","","","","","","","0.0724981352686882","","","","","",
"Thailand","THA","Public sector employment as a share of total employment by location (Urban)","BI.EMP.TOTL.PB.UR.ZS","","","","","","","","","","","","0.132583543658257","","","","","",
"Thailand","THA","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP","","","","","","","","","","","","-0.665146768093109","","","","","",
"Thailand","THA","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by education level: No education (compared to formal wage employees)","BI.WAG.PREM.PB.NN","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by education level: Primary education (compared to formal wage employees)","BI.WAG.PREM.PB.PR","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by education level: Secondary education (compared to formal wage employees)","BI.WAG.PREM.PB.SG","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by education level: Tertiary education (compared to formal wage employees)","BI.WAG.PREM.PB.TT","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by occupation (Clerks) (compared to formal wage employees)","BI.WAG.PREM.PB.CK","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by occupation (Elementary occupation) (compared to formal wage employees)","BI.WAG.PREM.PB.EO","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by occupation (Professionals) (compared to formal wage employees)","BI.WAG.PREM.PB.PN","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by occupation (Senior officials) (compared to formal wage employees)","BI.WAG.PREM.PB.SN","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premium by occupation (Technicians) (compared to formal wage employees)","BI.WAG.PREM.PB.TN","","","","","","","","","","","","","","","","","",
"Thailand","THA","Public sector wage premiums by gender (Female) (compared to all private employees) (%)","BI.WAG.PREM.PB.FE","","","","","","","","","","","","-0.542211174964905","","","","","",
"Thailand","THA","Public sector wage premiums by gender (Male) (compared to all private employees) (%)","BI.WAG.PREM.PB.MA","","","","","","","","","","","","-0.765070557594299","","","","","",
"Thailand","THA","Relative wage of Professionals in private sector (using clerk as reference)","BI.WAG.PRVS.PN","","","","","","","","","","","","1.22411048412323","","","","","",
"Thailand","THA","Relative wage of Professionals in public sector (using clerk as reference)","BI.WAG.PUBS.PN","","","","","","","","","","","","1.6789356470108","","","","","",
"Thailand","THA","Relative wage of Senior officials in private sector (using clerk as reference)","BI.WAG.PRVS.SN","","","","","","","","","","","","1.93692409992218","","","","","",
"Thailand","THA","Relative wage of Senior officials in public sector (using clerk as reference)","BI.WAG.PUBS.SN","","","","","","","","","","","","1.11223304271698","","","","","",
"Thailand","THA","Relative wage of Technicians in private sector  (using clerk as reference)","BI.WAG.PRVS.TN","","","","","","","","","","","","1.04980146884918","","","","","",
"Thailand","THA","Relative wage of Technicians in public sector (using clerk as reference)","BI.WAG.PUBS.TN","","","","","","","","","","","","1.40576148033142","","","","","",
"Thailand","THA","Rural resident as a share of public paid employees","BI.PWK.PUBS.RU.ZS","","","","","","","","","","","","0.518022298812866","","","","","",
"Thailand","THA","Rural residents as a share of private paid employees","BI.PWK.PRVS.RU.ZS","","","","","","","","","","","","0.541202545166016","","","","","",
"Thailand","THA","Sample size","BI.POP.TOTL.CV","","","","","","","","","","","109489","102968","","","","","",
"Thailand","THA","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS","","","","","","","","","","","","","","","","","",
"Thailand","THA","Wage bill as a percentage of GDP","BI.WAG.TOTL.GD.ZS","","","","","","","","","","","8.408706","7.226068","","","","","",
"Thailand","THA","Wage bill as a percentage of Public Expenditure","BI.WAG.TOTL.PB.ZS","","","","","","","","","","","38.1832","34.20624","","","","","",
"Timor-Leste","TLS","Female to male wage ratio in the private sector (using mean)","BI.WAG.PRVS.FM.SM","","","","","","","","","","","0.701879501342773","","","","","","",
"Timor-Leste","TLS","Female to male wage ratio in the private sector (using median)","BI.WAG.PRVS.FM.MD","","","","","","","","","","","0.708333313465118","","","","","","",
"Timor-Leste","TLS","Female to male wage ratio in the public sector (using mean)","BI.WAG.PUBS.FM.SM","","","","","","","","","","","1.00969552993774","","","","","","",
"Timor-Leste","TLS","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD","","","","","","","","","","","0.976470649242401","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employee by wage quintile (Quintile 3)","BI.PWK.PRVS.FE.Q3.ZS","","","","","","","","","","","0.129335686564445","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees","BI.PWK.PRVS.FE.ZS","","","","","","","","","","","0.227090895175934","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees by occupation (Clerks)","BI.PWK.PRVS.CK.FE.ZS","","","","","","","","","","","0.620253145694733","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees by occupation (Elementary occupation)","BI.PWK.PRVS.EO.FE.ZS","","","","","","","","","","","0.19833616912365","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees by occupation (Professionals)","BI.PWK.PRVS.PN.FE.ZS","","","","","","","","","","","0.447727262973785","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees by occupation (Senior officials)","BI.PWK.PRVS.SN.FE.ZS","","","","","","","","","","","0.357142865657806","","","","","","",
"Timor-Leste","TLS","Females as a share of private paid employees by occupation (Technicians)","BI.PWK.PRVS.TN.FE.ZS","","","","","","","","","","","0.455347299575806","","","","","","",
"Timor-Leste","TLS","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","","","","","","","","","","0.336760938167572","","","","","","",
"Timor-Leste","TLS","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","","","","","","","","","","0.0952777191996574","","","","","","",
"Timor-Leste","TLS","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","","","","","","","","","","0.297511905431747","","","","","","",
"Timor-Leste","TLS","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","","","","","","","","","","0.0710616409778595","","","","","","",
"Timor-Leste","TLS","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","","","","","","","","","","0.31911826133728","","","","","","",
"Timor-Leste","TLS","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","","","","","","","","","","","0.474107444286346","","","","","","",
"Timor-Leste","TLS","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","","","","","","","","","","","0.215073108673096","","","","","","",
"Timor-Leste","TLS","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","","","","","","","","","","","0.0806916430592537","","","","","","",
"Timor-Leste","TLS","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","","","","","","","","","","","0.164941564202309","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","","","","","","","","","","","0.155716836452484","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","","","","","","","","","","","0.231208741664886","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","","","","","","","","","","","0.282539397478104","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","","","","","","","","","","","0.15518993139267","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","","","","","","","","","","","0.23153692483902","","","","","","",
"Timor-Leste","TLS","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","","","","","","","","","","","0.222803056240082","","","","","","",
"Timor-Leste","TLS","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","","","","","","","","","","","0.232014283537865","","","","","","",
"Timor-Leste","TLS","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","","","","","","","","","","","0.0554470010101795","","","","","","",
"Timor-Leste","TLS","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS","","","","","","","","","","","0.302049368619919","","","","","","",
"Timor-Leste","TLS","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS","","","","","","","","","","","0.149364322423935","","","","","","",
"Timor-Leste","TLS","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS","","","","","","","","","","","0.428518682718277","","","","","","",
"Timor-Leste","TLS","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS","","","","","","","","","","","0.616007328033447","","","","","","",
"Timor-Leste","TLS","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS","","","","","","","","","","","0.0374176874756813","","","","","","",
"Timor-Leste","TLS","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS","","","","","","","","","","","0.17918136715889","","","","","","",
"Timor-Leste","TLS","Mean age of private paid employees","BI.PWK.AGES.PV.SM","","","","","","","","","","","34.9809226989746","","","","","","",
"Timor-Leste","TLS","Mean age of public paid employees","BI.PWK.AGES.PB.SM","","","","","","","","","","","39.4587249755859","","","","","","",
"Timor-Leste","TLS","Median age of private paid employees","BI.PWK.AGES.PV.MD","","","","","","","","","","","35","","","","","","",
"Timor-Leste","TLS","Median age of public paid employees","BI.PWK.AGES.PB.MD","","","","","","","","","","","39","","","","","","",
"Timor-Leste","TLS","Number of employed individuals","BI.EMP.TOTL.NO","","","","","","","","","","","7336","","","","","","",
"Timor-Leste","TLS","Number of paid employees","BI.PWK.TOTL.NO","","","","","","","","","","","1579","","","","","","",
"Timor-Leste","TLS","Number of public paid employees","BI.PWK.PUBS.NO","","","","","","","","","","","943","","","","","","",
"Timor-Leste","TLS","Pay compression ratio in private sector","BI.WAG.CPRS.PV.ZS","","","","","","","","","","","6","","","","","","",
"Timor-Leste","TLS","Pay compression ratio in public sector","BI.WAG.CPRS.PB.ZS","","","","","","","","","","","4.08333301544189","","","","","","",
"Timor-Leste","TLS","Proportion of total employees with tertiary education working in public sector","BI.EMP.TOTL.PB.TT.ZS","","","","","","","","","","","0.840295135974884","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of formal employment","BI.EMP.FRML.PB.ZS","","","","","","","","","","","0.84965443611145","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of paid employment","BI.EMP.PWRK.PB.ZS","","","","","","","","","","","0.708045840263367","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of paid employment by gender (Female)","BI.EMP.PWRK.PB.FE.ZS","","","","","","","","","","","0.704089820384979","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of paid employment by gender (Male)","BI.EMP.PWRK.PB.MA.ZS","","","","","","","","","","","0.709188163280487","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of paid employment by location (Rural)","BI.EMP.PWRK.PB.RU.ZS","","","","","","","","","","","0.791107177734375","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of paid employment by location (Urban)","BI.EMP.PWRK.PB.UR.ZS","","","","","","","","","","","0.622580289840698","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of total employment","BI.EMP.TOTL.PB.ZS","","","","","","","","","","","0.167535364627838","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of total employment by gender (Female)","BI.EMP.TOTL.PB.FE.ZS","","","","","","","","","","","0.115919835865498","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of total employment by gender (Male)","BI.EMP.TOTL.PB.MA.ZS","","","","","","","","","","","0.192050114274025","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of total employment by location (Rural)","BI.EMP.TOTL.PB.RU.ZS","","","","","","","","","","","0.126631170511246","","","","","","",
"Timor-Leste","TLS","Public sector employment as a share of total employment by location (Urban)","BI.EMP.TOTL.PB.UR.ZS","","","","","","","","","","","0.290022939443588","","","","","","",
"Timor-Leste","TLS","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP","","","","","","","","","","","-0.0345250181853771","","","","","","",
"Timor-Leste","TLS","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB","","","","","","","","","","","-0.0627196505665779","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by education level: No education (compared to formal wage employees)","BI.WAG.PREM.PB.NN","","","","","","","","","","","-0.654634356498718","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by education level: Primary education (compared to formal wage employees)","BI.WAG.PREM.PB.PR","","","","","","","","","","","-0.0723566338419914","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by education level: Secondary education (compared to formal wage employees)","BI.WAG.PREM.PB.SG","","","","","","","","","","","0.0891458913683891","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by education level: Tertiary education (compared to formal wage employees)","BI.WAG.PREM.PB.TT","","","","","","","","","","","-0.6045081615448","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by occupation (Clerks) (compared to formal wage employees)","BI.WAG.PREM.PB.CK","","","","","","","","","","","-0.176988318562508","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by occupation (Elementary occupation) (compared to formal wage employees)","BI.WAG.PREM.PB.EO","","","","","","","","","","","-0.032763410359621","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by occupation (Professionals) (compared to formal wage employees)","BI.WAG.PREM.PB.PN","","","","","","","","","","","-0.51563960313797","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by occupation (Senior officials) (compared to formal wage employees)","BI.WAG.PREM.PB.SN","","","","","","","","","","","-0.543593645095825","","","","","","",
"Timor-Leste","TLS","Public sector wage premium by occupation (Technicians) (compared to formal wage employees)","BI.WAG.PREM.PB.TN","","","","","","","","","","","-0.154691904783249","","","","","","",
"Timor-Leste","TLS","Public sector wage premiums by gender (Female) (compared to all private employees) (%)","BI.WAG.PREM.PB.FE","","","","","","","","","","","0.347493588924408","","","","","","",
"Timor-Leste","TLS","Public sector wage premiums by gender (Male) (compared to all private employees) (%)","BI.WAG.PREM.PB.MA","","","","","","","","","","","-0.13172559440136","","","","","","",
"Timor-Leste","TLS","Relative wage of Professionals in private sector (using clerk as reference)","BI.WAG.PRVS.PN","","","","","","","","","","","1.5042827129364","","","","","","",
"Timor-Leste","TLS","Relative wage of Professionals in public sector (using clerk as reference)","BI.WAG.PUBS.PN","","","","","","","","","","","1.24879968166351","","","","","","",
"Timor-Leste","TLS","Relative wage of Senior officials in private sector (using clerk as reference)","BI.WAG.PRVS.SN","","","","","","","","","","","0.661050796508789","","","","","","",
"Timor-Leste","TLS","Relative wage of Senior officials in public sector (using clerk as reference)","BI.WAG.PUBS.SN","","","","","","","","","","","0.787286937236786","","","","","","",
"Timor-Leste","TLS","Relative wage of Technicians in private sector  (using clerk as reference)","BI.WAG.PRVS.TN","","","","","","","","","","","1.02168941497803","","","","","","",
"Timor-Leste","TLS","Relative wage of Technicians in public sector (using clerk as reference)","BI.WAG.PUBS.TN","","","","","","","","","","","1.0015652179718","","","","","","",
"Timor-Leste","TLS","Rural resident as a share of public paid employees","BI.PWK.PUBS.RU.ZS","","","","","","","","","","","0.566625237464905","","","","","","",
"Timor-Leste","TLS","Rural residents as a share of private paid employees","BI.PWK.PRVS.RU.ZS","","","","","","","","","","","0.362853109836578","","","","","","",
"Timor-Leste","TLS","Sample size","BI.POP.TOTL.CV","","","","","","","","","","","13199","","","","","","",
"Timor-Leste","TLS","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS","","","","","","","","","","","0.396270543336868","","","","","","",
"Timor-Leste","TLS","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS","","","","","","","","","","","0.923414647579193","","","","","","",
"Timor-Leste","TLS","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Wage bill as a percentage of GDP","BI.WAG.TOTL.GD.ZS","","","","","","","","","","","2.58232","","","","","","",
"Timor-Leste","TLS","Wage bill as a percentage of Public Expenditure","BI.WAG.TOTL.PB.ZS","","","","","","","","","","","13.82103","","","","","","",
"Togo","TGO","Female to male wage ratio in the private sector (using mean)","BI.WAG.PRVS.FM.SM","","","","","","","","","","","","","","","","","",
"Togo","TGO","Female to male wage ratio in the private sector (using median)","BI.WAG.PRVS.FM.MD","","","","","","","","","","","","","","","","","",
"Togo","TGO","Female to male wage ratio in the public sector (using mean)","BI.WAG.PUBS.FM.SM","","","","","","","","","","","","","","","","","",
"Togo","TGO","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD","","","","","","","","","","","","","","","","","",
"Togo","TGO","Females as a share of private paid employee by wage quintile (Quintile 3)","BI.PWK.PRVS.FE.Q3.ZS","","","","","","","0.223051369190216","","","","","0.267980575561523","","","","","",
"Togo","TGO","Females as a share of private paid employees","BI.PWK.PRVS.FE.ZS","","","","","","","0.311182945966721","","","","","0.373829931020737","","","","","",
"Togo","TGO","Females as a share of private paid employees by occupation (Clerks)","BI.PWK.PRVS.CK.FE.ZS","","","","","","","","","","","","0.326421558856964","","","","","",
"Togo","TGO","Females as a share of private paid employees by occupation (Elementary occupation)","BI.PWK.PRVS.EO.FE.ZS","","","","","","","","","","","","0.46778878569603","","","","","",
"Togo","TGO","Females as a share of private paid employees by occupation (Professionals)","BI.PWK.PRVS.PN.FE.ZS","","","","","","","","","","","","0.213142246007919","","","","","",
"Togo","TGO","Females as a share of private paid employees by occupation (Senior officials)","BI.PWK.PRVS.SN.FE.ZS","","","","","","","","","","","","0","","","","","",
"Togo","TGO","Females as a share of private paid employees by occupation (Technicians)","BI.PWK.PRVS.TN.FE.ZS","","","","","","","","","","","","0.183510422706604","","","","","",
"Togo","TGO","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","","","","","","","","","","","0.313538014888763","","","","","",
"Togo","TGO","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","","","","","","","","","","","0.138336628675461","","","","","",
"Togo","TGO","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","","","","","","","","","","","0.140163332223892","","","","","",
"Togo","TGO","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","","","","","","","","","","","0.155990958213806","","","","","",
"Togo","TGO","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","","","","","","","","","","","0.222674638032913","","","","","",
"Togo","TGO","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","","","","","","","0.342541962862015","","","","","0.583452641963959","","","","","",
"Togo","TGO","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","","","","","","","0.255933165550232","","","","","0.515853941440582","","","","","",
"Togo","TGO","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","","","","","","","0.288646519184113","","","","","0.183863073587418","","","","","",
"Togo","TGO","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","","","","","","","0.370474457740784","","","","","0.219483360648155","","","","","",
"Togo","TGO","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","","","","","","","0.170660525560379","","","","","0.283699244260788","","","","","",
"Togo","TGO","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","","","","","","","0.152244001626968","","","","","0.218501761555672","","","","","",
"Togo","TGO","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","","","","","","","0.120127856731415","","","","","0.21899588406086","","","","","",
"Togo","TGO","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","","","","","","","0.209992006421089","","","","","0.0977039858698845","","","","","",
"Togo","TGO","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","","","","","","","0.325901389122009","","","","","0.164970427751541","","","","","",
"Togo","TGO","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","","","","","","","0.198666840791702","","","","","0.200066640973091","","","","","",
"Togo","TGO","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","","","","","","","0.160307735204697","","","","","0.277835577726364","","","","","",
"Togo","TGO","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","","","","","","","0.0146399596706033","","","","","0.0262050069868565","","","","","",
"Togo","TGO","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS","","","","","","","0.38919872045517","","","","","0.366053402423859","","","","","",
"Togo","TGO","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS","","","","","","","0.145786359906197","","","","","0.13205960392952","","","","","",
"Togo","TGO","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS","","","","","","","0.290015786886215","","","","","0.289786577224731","","","","","",
"Togo","TGO","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS","","","","","","","0.393138527870178","","","","","0.560771286487579","","","","","",
"Togo","TGO","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS","","","","","","","0.16047777235508","","","","","0.0663244724273682","","","","","",
"Togo","TGO","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS","","","","","","","0.446435153484344","","","","","0.280964106321335","","","","","",
"Togo","TGO","Mean age of private paid employees","BI.PWK.AGES.PV.SM","","","","","","","33.707950592041","","","","","34.0391044616699","","","","","",
"Togo","TGO","Mean age of public paid employees","BI.PWK.AGES.PB.SM","","","","","","","40.6566429138184","","","","","40.5810928344727","","","","","",
"Togo","TGO","Median age of private paid employees","BI.PWK.AGES.PV.MD","","","","","","","32","","","","","32","","","","","",
"Togo","TGO","Median age of public paid employees","BI.PWK.AGES.PB.MD","","","","","","","40","","","","","40","","","","","",
"Togo","TGO","Number of employed individuals","BI.EMP.TOTL.NO","","4193","","","","","16665","","","","","13031","","","","","",
"Togo","TGO","Number of paid employees","BI.PWK.TOTL.NO","","1049","","","","","1692","","","","","2483","","","","","",
"Togo","TGO","Number of public paid employees","BI.PWK.PUBS.NO","","315","","","","","633","","","","","548","","","","","",
"Togo","TGO","Pay compression ratio in private sector","BI.WAG.CPRS.PV.ZS","","","","","","","13.1556243896484","","","","","39.9999961853027","","","","","",
"Togo","TGO","Pay compression ratio in public sector","BI.WAG.CPRS.PB.ZS","","","","","","","11.7073173522949","","","","","10.8923082351685","","","","","",
"Togo","TGO","Proportion of total employees with tertiary education working in public sector","BI.EMP.TOTL.PB.TT.ZS","","","","","","","0.404078245162964","","","","","0.360228598117828","","","","","",
"Togo","TGO","Public sector employment as a share of formal employment","BI.EMP.FRML.PB.ZS","","0.562173426151276","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector employment as a share of paid employment","BI.EMP.PWRK.PB.ZS","","0.302612245082855","","","","","0.382947027683258","","","","","0.220097288489342","","","","","",
"Togo","TGO","Public sector employment as a share of paid employment by gender (Female)","BI.EMP.PWRK.PB.FE.ZS","","","","","","","0.283775568008423","","","","","0.131215959787369","","","","","",
"Togo","TGO","Public sector employment as a share of paid employment by gender (Male)","BI.EMP.PWRK.PB.MA.ZS","","","","","","","0.419273316860199","","","","","0.264989793300629","","","","","",
"Togo","TGO","Public sector employment as a share of paid employment by location (Rural)","BI.EMP.PWRK.PB.RU.ZS","","","","","","","0.397571921348572","","","","","0.17493662238121","","","","","",
"Togo","TGO","Public sector employment as a share of paid employment by location (Urban)","BI.EMP.PWRK.PB.UR.ZS","","","","","","","0.37627699971199","","","","","0.244977623224258","","","","","",
"Togo","TGO","Public sector employment as a share of total employment","BI.EMP.TOTL.PB.ZS","","0.0769682675600052","","","","","0.0417326800525188","","","","","0.0417151898145676","","","","","",
"Togo","TGO","Public sector employment as a share of total employment by gender (Female)","BI.EMP.TOTL.PB.FE.ZS","","","","","","","0.0159501675516367","","","","","0.0162590742111206","","","","","",
"Togo","TGO","Public sector employment as a share of total employment by gender (Male)","BI.EMP.TOTL.PB.MA.ZS","","","","","","","0.0694646164774895","","","","","0.068418450653553","","","","","",
"Togo","TGO","Public sector employment as a share of total employment by location (Rural)","BI.EMP.TOTL.PB.RU.ZS","","","","","","","0.0198258738964796","","","","","0.0245219953358173","","","","","",
"Togo","TGO","Public sector employment as a share of total employment by location (Urban)","BI.EMP.TOTL.PB.UR.ZS","","","","","","","0.0888042151927948","","","","","0.0575245693325996","","","","","",
